name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
CURRICULUM VITAE BRANCO,Curriculum Vitae Branco,QUINTA VALE DONA MARIA,100,2013,DOURO,54.92,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/curriculum-vitae-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:06.855725
TRÊS BAGOS BRANCO,Três Bagos Branco,LAVRADORES DE FEITORIA,100,2013,DOURO,7.06,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/tres-bagos-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:06.856026
OBLITI LATE HARVEST BRANCO,Obliti Late Harvest Branco,ADEGA DE FAVAIOS,100,2013,DOURO,21.54,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/colheitas-tardias/obliti-late-harvest-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:06.856182
QUINTA DO CÔA BRANCO,Quinta do Côa Branco,RUI ROBOREDO MADEIRA,100,2014,DOURO,7.68,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-coa-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5606710508109,False,Cave Lusa,2025-10-13T19:35:13.666045
CASA FERREIRINHA ANTÓNIA ADELAIDE FERREIRA BRANCO,Casa Ferreirinha Antónia Adelaide Ferreira Branco,CASA FERREIRINHA,100,2014,DOURO,35.70,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/casa-ferreirinha-antonia-adelaide-ferreira-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:13.666330
COSTA BOAL HOMENAGEM GRANDE RESERVA BRANCO,Costa Boal Homenagem Grande Reserva Branco,COSTA BOAL,100,2015,DOURO,58.74,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/costa-boal-homenagem-grande-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",BOALGRB,False,Cave Lusa,2025-10-13T19:35:20.286887
QUINTA DE CIDRÔ BOAL BRANCO,Quinta de Cidrô Boal Branco,REAL COMPANHIA VELHA,100,2015,DOURO,15.49,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-de-cidro-boal-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",2228646,False,Cave Lusa,2025-10-13T19:35:20.287320
QUINTA DO PORTAL UNLOCKED VIOSINHO BRANCO,Quinta do Portal Unlocked Viosinho Branco,QUINTA DO PORTAL,100,2015,DOURO,12.97,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-portal-unlocked-viosinho-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:20.287477
MÃOS SIGNATURE RUDOLFO MIRANDA BRANCO,Mãos Signature Rudolfo Miranda Branco,MÃOS & IRMÃOS,100,2015,DOURO,16.88,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/maos-signature-rudolfo-miranda-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:20.287605
RUFO BRANCO,Rufo Branco,QUINTA VALE DONA MARIA,100,2015,DOURO,6.89,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/rufo-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:20.287729
CASSA RESERVA BRANCO,Cassa Reserva Branco,RUI ROBOREDO MADEIRA,100,2015,DOURO,5.56,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/cassa-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:20.287865
LACRAU GARRAFEIRA BRANCO,Lacrau Garrafeira Branco,SECRET SPOT WINES,100,2015,DOURO,47.91,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/lacrau-garrafeira-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:20.287985
POEIRA DESALINHADOS RIESLING BRANCO,Poeira Desalinhados Riesling Branco,QUINTA DO POEIRA,100,2015,DOURO,25.54,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/poeira-desalinhados-riesling-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:20.288124
VÉU DE XISTO BRANCO,Véu de Xisto Branco,LUIS SEABRA VINHOS,100,2015,DOURO,29.90,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/veu-de-xisto-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:20.288244
FLOR DE SÃO JOSÉ MAGNUM RESERVA BRANCO,Flor de São José Reserva Magnum Branco,QUINTA DE SÃO JOSÉ,100,2016,DOURO,38.57,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/flor-de-sao-jose-reserva-magnum-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",QSJFLORBRMAG,False,Cave Lusa,2025-10-13T19:35:26.765576
CASTELLO D’ALBA VINHAS VELHAS BRANCO,Castello D’Alba Vinhas Velhas Branco,RUI ROBOREDO MADEIRA,100,2016,DOURO,12.90,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/castello-dalba-vinhas-velhas-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5609851521860,False,Cave Lusa,2025-10-13T19:35:26.768089
ZOM RESERVA BRANCO,Zom Reserva Branco,BARÃO DE VILAR,100,2016,DOURO,8.99,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/zom-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:26.768264
MÃOS CÓDEGA DO LARINHO BRANCO,Mãos Códega do Larinho Branco,MÃOS & IRMÃOS,100,2016,DOURO,14.45,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/maos-codega-do-larinho-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:26.768397
MÃOS RESERVA BRANCO,Mãos Reserva Branco,MÃOS & IRMÃOS,100,2016,DOURO,14.45,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/maos-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:26.768542
KAPUTT DOC BRANCO,Kaputt DOC Branco,BARÃO DE VILAR,100,2016,DOURO,29.90,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/kaputt-doc-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:26.768667
PASSADOURO DOC BRANCO,Passadouro DOC Branco,QUINTA DO PASSADOURO,100,2016,DOURO,10.50,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/passadouro-doc-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:26.768803
QUINTA DO PORTAL UNLOCKED GOUVEIO BRANCO,Quinta do Portal Unlocked Gouveio Branco,QUINTA DO PORTAL,100,2016,DOURO,11.45,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-portal-unlocked-gouveio-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:26.768924
SÉRIES GOUVEIO BRANCO,Séries Gouveio Branco,REAL COMPANHIA VELHA,100,2016,DOURO,16.72,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/series-gouveio-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:26.769044
FERRADOSA UNOAKED BRANCO,Ferradosa Unoaked Branco,QUINTA DA FERRADOSA,100,2017,DOURO,9.38,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/ferradosa-unoaked-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",QFERRBU,False,Cave Lusa,2025-10-13T19:35:34.674656
QUINTA VALE DONA MARIA VVV VALLEY’S BRANCO,Quinta Vale Dona Maria VVV Valley’s Branco,QUINTA VALE DONA MARIA,100,2017,DOURO,20.33,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-vale-dona-maria-vvv-valleys-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5606545170144,False,Cave Lusa,2025-10-13T19:35:34.675067
QUINTA DO SÍBIO SAMARRINHO BRANCO,Quinta do Síbio Samarrinho Branco,REAL COMPANHIA VELHA,100,2017,DOURO,18.63,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-sibio-samarrinho-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",2225676,False,Cave Lusa,2025-10-13T19:35:34.675219
TITAN OF DOURO FRAGMENTADO BRANCO,Titan of Douro Fragmentado Branco,TITAN OF DOURO,100,2017,DOURO,90.60,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/titan-of-douro-fragmentado-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",19.27,False,Cave Lusa,2025-10-13T19:35:34.675364
SÉRIES GOUVÃES BRANCO,Séries Gouvães Branco,REAL COMPANHIA VELHA,100,2017,DOURO,15.87,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/series-gouvaes-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:34.675490
QUINTA DO PORTAL GRANDE RESERVA BRANCO,Quinta do Portal Grande Reserva Branco,QUINTA DO PORTAL,100,2017,DOURO,22.58,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/quinta-do-portal-grande-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",,False,Cave Lusa,2025-10-13T19:35:34.675615
ALTANO RESERVA BRANCO,Altano Reserva Branco,SYMINGTON FAMILY ESTATES,100,2018,DOURO,9.91,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/altano-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",VBALTANORES75,False,Cave Lusa,2025-10-13T19:35:41.984783
ROLA LATE HARVEST BRANCO,Rola Late Harvest Branco,ANA ROLA WINES,100,2018,DOURO,17.79,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/colheitas-tardias/rola-late-harvest-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",RDBLH375,False,Cave Lusa,2025-10-13T19:35:41.986146
ARRIBAS DO DOURO RESERVA BRANCO,Arribas do Douro Reserva Branco,ARRIBAS DO DOURO,100,2018,DOURO,15.38,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/arribas-do-douro-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",PTV04,False,Cave Lusa,2025-10-13T19:35:41.986380
FLOR DE SÃO JOSÉ RESERVA BRANCO,Flor de São José Reserva Branco,QUINTA DE SÃO JOSÉ,100,2018,DOURO,21.75,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/flor-de-sao-jose-reserva-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",FSJRB,False,Cave Lusa,2025-10-13T19:35:41.986527
FLOR DO CÔA RESERVA BRANCO,Flor do Côa Reserva Especial Branco,COSTA BOAL,100,2018,DOURO,18.88,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/flor-do-coa-reserva-especial-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",FCREBR75,False,Cave Lusa,2025-10-13T19:35:41.986657
ALVES DE SOUSA PESSOAL BRANCO,Alves de Sousa Pessoal Branco,ALVES DE SOUSA,100,2018,DOURO,39.66,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/alves-de-sousa-pessoal-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",5605063309067,False,Cave Lusa,2025-10-13T19:35:41.986797
CASA VELHA MOSCATEL GALEGO BRANCO,Casa Velha Moscatel Galego Branco,ADEGA DE FAVAIOS,100,2018,DOURO,8.81,,BRANCO,,,,https://www.cavelusa.pt/loja/vinho/portugueses/casa-velha-moscatel-galego-branco/,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSI2MDAiIGhlaWdodD0iNjAwIiB2aWV3Qm94PSIwIDAgNjAwIDYwMCI+PHJlY3Qgd2lkdGg9IjEwMCUiIGhlaWdodD0iMTAwJSIgc3R5bGU9ImZpbGw6I2NmZDRkYjtmaWxsLW9wYWNpdHk6IDAuMTsiLz48L3N2Zz4=",06.338,False,Cave Lusa,2025-10-13T19:35:41.986920
