name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
LANCERS ROSÉ,Vinho Rosé Lancers 75 Cl,JOSÉ MARIA DA FONSECA,100,0,SETÚBAL,"3,41","3,79",ROSÉ,"Aragonez, Syrah, Touriga Nacional, Castelão, Trincadeira",10,"Criada em 1944 por António Porto Soares Franco, enólogo e membro da 5 ª geração da família, a marca Lancers tornou se num dos mais icónicos rosés do mundo, com um vinho diferenciador e uma garrafa opaca e de formato diferente do habitual nos vinhos Passados 76 anos da sua criação, Lancers continua em todo o mundo a fazer parte do quotidiano de várias gerações acrescentando aquele borbulhar extra de originalidade em todos os momentos de convívio Lancers refresca a tua curiosidade",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-lancers-75-cl/item_10811.html?id=204&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1619112468_0b84e11b3c87f13f1ed159e37b2e5dc4.jpg,2400190,False,Garrafeira Soares,2025-10-13T19:36:49.141294
CASAL MENDES ROSÉ,Vinho Rosé Casal Mendes 75 Cl,BACALHÔA VINHOS,100,0,,"3,69",,ROSÉ,Baga,"10,5","Primeiro vinho gaseificado da Aliança, desenvolvido sobretudo para o mercado dos EUA e que depois se estendeu ao variado leque de clientes por todo o Mundo, sendo ainda hoje o líder de vendas da Aliança.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-casal-mendes-75-cl/item_9503.html?id=204&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1619112468_ac4026ac875abc208487a5e7ce5dd874.jpg,2400201,False,Garrafeira Soares,2025-10-13T19:36:49.141434
CONVENTO PARAISO ROSÉ,Vinho Rosé Convento Paraiso 2022 75 Cl,CONVENTO DO PARAISO,100,2022,ALGARVE,"7,55","8,39",ROSÉ,Touriga Nacional,"12,5","Construído após a reconquista cristã de Silves e inserido numa das mais belas quintas da região, o 'Convento de Nossa Senhora do Paraíso' preserva o seu aspecto imponente voltado para a histórica cidade de Silves. Produzido a partir das vinhas aqui plantadas durante o ano 2000 junto às encostas do Rio Arade.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-convento-paraiso-2022-75-cl/item_56812.html?id=204&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1687943038_92c4bc4422a643c29abc8035c45e3654.jpg,2405251,False,Garrafeira Soares,2025-10-13T19:36:49.141577
MONTE VELHO ROSÉ,Vinho Rose Monte Velho 75 Cl,ESPORÃO,100,0,ALENTEJO,"3,99",,ROSÉ,"Touriga Nacional; Aragonez; Tinta Caiada, Trincadeira, Syrah","12,5","Um vinho para todas as ocasiões. Com perfil equilibrado e gastronómico, retrata os melhores aromas e sabores das uvas alentejanas.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-monte-velho-75-cl/item_11975.html?id=204&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1624350416_79e32a31d51b06f9b3fc43a4dc05d562.jpg,2413001,False,Garrafeira Soares,2025-10-13T19:36:49.141707
QUINTA NOVA ROSÉ,Vinho Rose Quinta Nova 75 Cl,QUINTA NOVA,100,0,DOURO,"13,46","14,95",ROSÉ,"Tinta Roriz, Touriga Franca, Tinta Francisca","13,5","O Quinta Nova de Nossa Senhora do Carmo Rosé destaca-se pela elevada estrutura, numa versão ligeiramente mais aromática da Tinta Roriz, da Touriga Franca e da delicada Tinta Francisca, posicionando-se enquanto vinho num nível muito elevado para os grandes apreciadores.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-quinta-nova-75-cl/item_11908.html?id=204&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1627632296_1e5a411f47bc97c0ef1843a0b4ab875f.jpg,2459202,False,Garrafeira Soares,2025-10-13T19:36:49.141843
CONVENTO PARAISO ROSÉ,Vinho Rosé Convento Paraiso 2021 75 Cl,CONVENTO DO PARAISO,100,2021,ALGARVE,"10,49",,ROSÉ,Touriga Nacional,"12,5","Construído após a reconquista cristã de Silves e inserido numa das mais belas quintas da região, o 'Convento de Nossa Senhora do Paraíso' preserva o seu aspecto imponente voltado para a histórica cidade de Silves. Produzido a partir das vinhas aqui plantadas durante o ano 2000 junto às encostas do Rio Arade.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-rose-convento-paraiso-2021-75-cl/item_10827.html?id=204&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1659354224_be2e22237d65e82b1dd8eb67acd55d87.jpg,2405250,False,Garrafeira Soares,2025-10-13T19:36:49.141968
ALIANÇA DANUBIO BRUTO ESPUMANTE,Espumante Aliança Danubio Bruto 75 Cl,ALIANÇA,100,0,BAIRRADA,"4,99",,ESPUMANTE,"Maria Gomes, Bical, Arinto, Baga.","12,5","Aliando a frescura e elegância das Castas Bical, Cercial, Arinto e Maria Gomes à complexidade e persistência do vinho branco da Casta Baga, e conjugando este precioso 'blend' com respeito pela tradição do processo clássico, criamos este espumante de bolha fina, aroma frutado e acidez equilibrada.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-alianca-danubio-bruto-75-cl/item_1113.html?id=215&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1619112437_cd7ca228d8cac1dcffa5bd42201a49eb.jpg,18008,False,Garrafeira Soares,2025-10-13T19:36:50.490694
MARQUES MARIALVA BLANC DE BLANCS BRUTO ESPUMANTE,Espumante Marques Marialva Blanc de Blancs Bruto 75 Cl,ADEGA DE CANTANHEDE,100,0,BAIRRADA,"5,69",,ESPUMANTE,"Bical, Arinto","12,5","A marca Marquês de Marialva é a marca chapéu para os vinhos e espumantes DOC Bairrada da Adega de Cantanhede. Nasceu como uma homenagem a um homem de Cantanhede, D. António Luís de Meneses, comandante das tropas Portuguesas nas importantes batalhas da Guerra da Restauração, Montes Claros e Linhas de Elvas, que valeram a reconquista da independência de Portugal do reino espanhol. Como reconhecimento dos seus feitos gloriosos o Rei D. Afonso VI atribuiu-lhe o título de Marquês de Marialva, que acu...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-marques-marialva-blanc-de-blancs-bruto-75-cl/item_1168.html?id=215&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1666340130_fb15abef881e5bf8cfdbabe5750c1a68.jpg,18065,False,Garrafeira Soares,2025-10-13T19:36:50.490883
MONTANHA SUPERIOR BRUTO ESPUMANTE,Espumante Montanha Superior Bruto 75 Cl,CAVES DA MONTANHA,100,0,BAIRRADA,"4,39",,ESPUMANTE,"Malvasia Fina, Baga, Bical, Fernão Pires",12,Vinho espumante de qualidade.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-montanha-superior-bruto-75-cl/item_1163.html?id=215&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1617809887_eb3d3f58fb4ed4b8f6d8babaac46b68e.jpg,18060,False,Garrafeira Soares,2025-10-13T19:36:50.491041
ERMELINDA FREITAS BRUTO ESPUMANTE,Espumante Ermelinda Freitas Bruto 75 Cl,CASA ERMELINDA FREITAS,100,0,SETÚBAL,"6,75",,ESPUMANTE,"Fernão Pires, Arinto",12,"Vinha situada em Fernando Pó, zona privilegiada do concelho de Palmela.  Ligeira fermentação em cubas de inox com temperaturacontrolada a 16- 18º C. Segunda fermentação realizada em garrafa segundo ométodo champanhes, seguida de um estágio mínimo de 9 meses em garrafa.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-ermelinda-freitas-bruto-75-cl/item_1152.html?id=215&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1622211109_177d2db8ee585d0ec9ad8e6105731203.jpg,18048,False,Garrafeira Soares,2025-10-13T19:36:50.491170
MONTANHA BRUTO RESERVA ESPUMANTE,Espumante Montanha Reserva Bruto 75 Cl,CAVES DA MONTANHA,100,0,BAIRRADA,"5,25",,ESPUMANTE,"Malvazia Fina, Baga, Bical, Fernão Pires","12,5",Vinho espumante de qualidade.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-montanha-reserva-bruto-75-cl/item_1164.html?id=215&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1617809888_247d9d1ad78d25e2d899a8c243848b0d.jpg,18061,False,Garrafeira Soares,2025-10-13T19:36:50.491298
MURGANHEIRA SUP BRUTO RESERVA ESPUMANTE,Espumante Murganheira Sup. Reserva Bruto 75 Cl,MURGANHEIRA,100,0,TÁVORA-VAROSA,"14,49",,ESPUMANTE,"Malvasia Fina, Cerceal, Tinta Roriz.","12,6","Apenas produzido quando identificamos uma colheita de excepção.Perante este vinho de rara qualidade, reservámos um pequeno lote de garrafas que após nove messes em madeira de carvalho, recolheram a um profundo sono de mais de 10 anos no silêncio das caves.Aí evoluiram lentamente, de forma magnífica, aparecendo agora no esplendor das suas capacidades.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/espumante-murganheira-sup.-reserva-bruto-75-cl/item_1141.html?id=215&cat=254&pc=1,https://www.garrafeirasoares.pt/temp/1599220231_97844cf866569228ae3681f889054395.jpg,18037,False,Garrafeira Soares,2025-10-13T19:36:50.491436
RAVASQUEIRA VINHA DAS ROMÃS TINTO,Vinho Tinto Ravasqueira Vinha Das Romãs 75 Cl,MONTE DA RAVASQUEIRA,100,0,ALENTEJO,"13,95",,TINTO,"Syrah, Touriga Franca",14,"Este é um dos vinhos mais consensuais e mais consagrados da Ravasqueira, que procura tirar partido, todos os anos, de um terroir único onde, antes de serem plantadas uvas, existia um pomar de romãzeiras. Com um estágio longo em barricas de carvalho francês, este vinho evidencia a elegância das castas Syrah e Touriga Franca, utilizadas em diferentes percentagens de ano para ano e provenientes de pequenas zonas de uma área de cinco hectares. Este vinho representa também os méritos de uma viticultu...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-ravasqueira-vinha-das-romas-75-cl/item_10001.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1697195460_34b9d5d8aabaf322539832e64e73c576.jpg,2012221,False,Garrafeira Soares,2025-10-13T19:36:51.438602
HERDADE GROUS TINTO,Vinho Tinto Herdade Grous 75 Cl,HERDADE DOS GROUS,100,0,ALENTEJO,"11,25",,TINTO,"Alicante Bouschet, Syrah, Touriga Nacional, Aragonez","13,5","Os vinhos Herdade dos Grous apresentam uma personalidade forte evidenciando as caracteristicas do terroir da Herdade. Marcados pela frescura e pela franqueza da sua fruta, são vinhos de grande longevidade quando se trata dos tintos e de grande riqueza aromática no caso dos brancos.Cor granada viva profunda, aroma complexo de fruta bem madura e menta, sabor rico em fruta, concentrado e final prolongado são as características do nosso Herdade dos Grous Tinto. Um vinho que representa a essência do ...",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-herdade-grous-75-cl/item_10025.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/api/api.php/getImage/830/830/3/aW1hZ2VzX3Byb2RzX3N0YXRpYy9TS1UvMjAxMzMwMS5qcGc=.jpg,2013301,False,Garrafeira Soares,2025-10-13T19:36:51.438809
MONTE DA PECEGUINA TINTO,Vinho Tinto Monte Da Peceguina 2023 75 Cl,HERDADE DA MALHADINHA NOVA,100,2023,ALENTEJO,"14,5",,TINTO,"Alicante Bouschet, Touriga Nacional, Aragonez, Touriga Franca, Syrah",14,"A Herdade da Malhadinha Nova nasceu de um sonho... o sonho de produzir um grande vinho, de produzir o melhor vinho do mundo.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-monte-da-peceguina-2023-75-cl/item_13497.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1729176244_5bcfc9accc11ddbc2e5d87923efe6fb4.jpg,2029036,False,Garrafeira Soares,2025-10-13T19:36:51.438981
QUINTA BONS VENTOS TINTO,Vinho Tinto Quinta Bons Ventos 75 Cl,CASA SANTOS LIMA,100,0,LISBOA,"3,95",,TINTO,"Castelão, Camarate, Tinta Miúda, Touriga Nacional",13,Desengace total seguido de esmagamento. Fermentação em depósitos de 26.500 litros com sistema de remontagem auto-programada e sistemas de controlo de temperatura entre os 28. º C e os 30. º C. Maceração em contacto com manta submersa por 28 dias. Três a quatro meses de envelhecimento parcial em meias-pipas de carvalho.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-quinta-bons-ventos-75-cl/item_10209.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1654533068_ef461aa4f469068e6879304162c3da41.jpg,2034201,False,Garrafeira Soares,2025-10-13T19:36:51.439111
CASA SANTOS LIMA MALBEC TINTO,Vinho Tinto Casa Santos Lima Malbec 75 Cl,CASA SANTOS LIMA,100,0,LISBOA,"8,29",,TINTO,Malbec,"14,5","Criado a partir da nossa melhor seleção das uvas da casta Malbec. As uvas foram previamente desengaçadas, passando por um processo de maceração pré-fermentativa a baixas temperaturas, durante 24 horas. A fermentação alcoólica é feita em depósitos de aço-inox com sistemas de controlo de temperatura entre 26º - 28º C, durante 14 dias. Maceração em contacto com manta submersa por 28 dias. Quatro a seis meses de estágio em barricas de carvalho.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-casa-santos-lima-malbec-75-cl/item_13169.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1646907231_57575f898ab2214c5f5f47de3e3ee127.jpg,2034245,False,Garrafeira Soares,2025-10-13T19:36:51.439257
PITCH RESERVA TINTO,Vinho Tinto Pitch Reserva 75 Cl,CASA SANTOS LIMA,100,0,ALGARVE,"5,95",,TINTO,"Touriga Nacional, Syrah, Alicante Bouschet","14,5",Vinho Regional Algarvio,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-pitch-reserva-75-cl/item_56705.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1684751261_c8eb6db90ca38e3e8be9d033e2a64199.jpg,2004081,False,Garrafeira Soares,2025-10-13T19:36:51.439387
MONTE VELHO TINTO,Vinho Tinto Monte Velho 75 Cl,ESPORÃO,100,0,ALENTEJO,"3,99",,TINTO,"Touriga Nacional, Aragonês, Syrah, Trincadeira","13,5","Um vinho para todas as ocasiões. Com perfil equilibrado e gastronómico, retrata os melhores aromas e sabores das uvas alentejanas.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-monte-velho-75-cl/item_10012.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1661960968_b7d9e9c030c7faa5f621bb863e8f7148.jpg,2013001,False,Garrafeira Soares,2025-10-13T19:36:51.439522
VALLADO TINTO,Vinho Tinto Vallado 75 Cl,QUINTA DO VALLADO,100,0,DOURO,"8,49",,TINTO,"Touriga Franca, Touriga Nacional, Tinta Roriz, Sousão, Vinhas Velhas","13,5","Cerca de 80% das uvas provêm de vinhas plantadas na década de 1990 e 20% de vinhas velhas com idades entre 60 e 100 anos. As uvas foram vinificadas em cubas de aço inoxidável de 5 e 10 toneladas de capacidade, totalmente desengaçadas. O mosto fermentou durante cerca de uma semana a 23º - 25º C, com remontagem automática programada.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-tinto-vallado-75-cl/item_10462.html?id=202&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1695717100_932f4eacd3f4e99a2d9235be39fc58e4.jpg,2069001,False,Garrafeira Soares,2025-10-13T19:36:51.441342
FIUZA CHARDONNAY BRANCO,Vinho Branco Fiuza Chardonnay 75 Cl,FIUZA & BRIGHT,100,0,TEJO,"4,95",,BRANCO,Chardonnay,12,"Este vinho pertence à nossa gama de vinhos Monocastas, produzido para expressar as melhores características da casta Chardonnay no nosso Terroir.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-fiuza-chardonnay-75-cl/item_10673.html?id=203&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1623258378_ebabb1840523cf41f9dbb39d5896bf0b.jpg,2232121,False,Garrafeira Soares,2025-10-13T19:36:53.151582
DÃO NIEPOORT CONCISO BIOLOGICO BRANCO,Vinho Branco Dão Niepoort Conciso Biologico 2022 75 Cl,NIEPOORT,100,2022,DÃO,"23,95",,BRANCO,"Bical, Encruzado, Malvasia","12,1","É a quinta edição do Conciso Branco, onde mais uma vez se procurou criar um vinho fresco e elegante, que mostre todo o potencial das vinhas velhas e do Terroir de granito do Dão. As uvas são provenientes da Quinta da Lomba, onde existem parcelas quase centenárias com predominância das castas Bical, Encruzado e Malvasia, entre outras castas autóctones da região.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-dao-niepoort-conciso-biologico-2022-75-cl/item_56376.html?id=203&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1717585823_e1289d7650f7c457f440386283c4d2e6.jpg,2240041,False,Garrafeira Soares,2025-10-13T19:36:53.151779
MONTE VELHO BIOLOGICO BRANCO,Vinho Branco Monte Velho Biologico 75 Cl,ESPORÃO,100,0,ALENTEJO,"6,79",,BRANCO,"Antão Vaz, Gouveio, Rabo de Ovelha","13,5","Feito devagar no Alentejo e com origem na região demarcada de Reguengos de Monsaraz, é um vinho feito a partir de uvas em modo de produção biológico, em solos pobres e pedregosos e num clima continental, caracterizado por grandes amplitudes térmicas. Composto por castas regionais, com predominância de Antão Vaz, Rabo de Ovelha e Gouveio, revela o carácter típico da sua origem. É intenso, de aromas ricos, paladar complexo e excelente aptidão gastronómica. É um vinho para todas as ocasiões.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-monte-velho-biologico-75-cl/item_13577.html?id=203&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1652987890_8855d6bb8ad0b1a2a987992317474abc.jpg,2213006,False,Garrafeira Soares,2025-10-13T19:36:53.151933
VIOSINHO DA MALHADINHA 'VINHA DO OLIVAL' BIOLOGICO BRANCO,Vinho Branco Viosinho Da Malhadinha 'Vinha Do Olival' 2024 Biologico 75 Cl,HERDADE DA MALHADINHA NOVA,100,2024,ALENTEJO,22,,BRANCO,Viosinho,"12,5","A Herdade da Malhadinha Nova nasceu de um sonho... o sonho de produzir um grande vinho, de produzir o melhor vinho do mundo.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-viosinho-da-malhadinha-vinha-do-olival-2024-biologico-75-cl/item_124793.html?id=203&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1746181507_1414247cff7bcd5176b0a196aac49daa.jpg,2229351,False,Garrafeira Soares,2025-10-13T19:36:53.152067
ARINTO DA MALHADINHA 'VINHA DE TERGES' BRANCO,Vinho Branco Arinto Da Malhadinha 'Vinha De Terges' 2023 75 Cl,HERDADE DA MALHADINHA NOVA,100,2023,ALENTEJO,22,,BRANCO,Arinto,13,"A Herdade da Malhadinha Nova nasceu de um sonho... o sonho de produzir um grande vinho, de produzir o melhor vinho do mundo.",https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-arinto-da-malhadinha-vinha-de-terges-2023-75-cl/item_106788.html?id=203&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1733304526_aa325485a791fe919575d9986032e96f.jpg,2229344,False,Garrafeira Soares,2025-10-13T19:36:53.152271
BOTAO VINHA DAS LAMAS BRANCO,Vinho Branco Botao Vinha das Lamas 2022 75 Cl,"LOPES & GONZALEZ, VINES AND WINES",100,2022,BAIRRADA,"13,95",,BRANCO,"Cercial, Bical, Maria Gomes",12,,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-botao-vinha-das-lamas-2022-75-cl/item_56239.html?id=203&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1678463059_10bc7300fb01ed211c9aa8a730b123a4.jpg,2236301,False,Garrafeira Soares,2025-10-13T19:36:53.152396
CASA SANTOS LIMA ARINTO CHARDONNAY BRANCO,Vinho Branco Casa Santos Lima Arinto Chardonnay 75 Cl,CASA SANTOS LIMA,100,0,LISBOA,"5,95",,BRANCO,Arinto Chardonnay,"12,5",Desengace total seguido de esmagamento e prensagem. Fermentação com sistemas de controlo de temperatura entre os 12.ºC - 14.º C.,https://www.garrafeirasoares.pt/pt/portugal/vinhos/vinho-branco-casa-santos-lima-arinto-chardonnay-75-cl/item_62129.html?id=203&cat=254&pc=3,https://www.garrafeirasoares.pt/temp/1617808667_9f05f87d1a5c07b48467023cff4bfff9.jpg,2234245,False,Garrafeira Soares,2025-10-13T19:36:53.152514
